PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76436,00,0,518,161,9697,1085,2351,0.461505742237,1,18,0.055555555555,563,786,0.716284987277,857,1477,2334,707,306,215,569,1307,2734
76437,00,0,27,,148,28,75,0.373333333333,,,,9,17,0.529411764705,11,19,30,6,10,3,0,31,65
2241,00,0,22,0,213,17,51,0.333333333333,0,5,0.0,3,6,0.5,5,8,13,46,16,1,16,20,37
1626188,00,0,188,29,2652,479,1039,0.461020211742,180,441,0.408163265306,62,78,0.794871794871,46,268,314,298,52,7,135,201,1200
1629076,00,0,65,3,691,100,153,0.653594771241,1,2,0.5,45,75,0.6,50,112,162,21,15,6,31,68,246
1628429,00,0,13,0,38,2,14,0.142857142857,1,8,0.125,1,2,0.5,0,2,2,1,1,0,1,0,6
76439,00,0,6,0,38,2,11,0.181818181818,0,0,0.0,5,10,0.5,5,5,10,1,4,0,2,5,9
76440,00,0,73,,725,134,341,0.392961876832,,,,48,59,0.813559322033,,,114,93,,,,135,316
1641645,00,0,10,1,125,17,28,0.607142857142,0,1,0.0,4,10,0.4,16,22,38,6,6,4,8,13,38
204022,00,0,23,0,174,22,49,0.448979591836,0,0,0.0,23,40,0.575,24,31,55,7,7,3,6,36,67
76442,00,0,409,,7964,933,2750,0.339272727272,,,,859,1156,0.743079584775,,,2431,734,,,,1196,2725
1030,00,0,88,2,781,80,199,0.402010050251,8,37,0.216216216216,36,50,0.72,15,44,59,178,21,2,89,78,204
76443,00,0,24,5,389,45,89,0.505617977528,0,0,0.0,19,35,0.542857142857,46,51,97,19,11,21,33,58,109
76444,00,0,873,141,23635,3014,6429,0.468813190231,428,1260,,1273,1529,0.83257030739,741,2028,2769,3666,1033,523,1429,2329,7729
1630536,00,0,13,0,38,3,14,0.214285714285,1,6,0.166666666666,0,0,0.0,0,5,5,5,0,0,5,1,7
76441,00,0,984,523,20274,3242,7100,0.456619718309,7,48,,1286,1747,0.736119061247,2149,3946,6095,852,295,1535,1181,3144,7777
76446,00,0,33,1,132,22,40,0.55,0,0,0.0,4,13,0.307692307692,14,22,36,3,2,6,8,29,48
203142,00,0,171,26,2109,366,858,0.426573426573,154,422,0.364928909952,112,149,0.751677852348,65,207,272,107,32,30,129,237,998
76447,00,0,93,0,1260,198,406,0.487684729064,0,2,0.0,68,92,0.739130434782,73,88,161,89,65,27,88,173,464
76448,00,0,33,0,158,38,91,0.417582417582,1,7,0.142857142857,13,16,0.8125,5,12,17,14,3,1,23,17,90
895,00,0,1065,458,27658,3918,8584,0.456430568499,198,663,0.298642533936,1732,2191,0.790506617982,1726,3320,5046,1894,1228,270,1310,2627,9766
76450,00,0,112,1,1313,131,311,0.421221864951,21,78,0.26923076923,133,163,0.815950920245,27,102,129,243,73,4,120,159,416
76451,00,0,3,,,0,0,0.0,,,,0,0,0.0,,,,0,,,,0,0
76452,00,0,86,,65,149,479,0.311064718162,,,,96,157,0.611464968152,,,48,152,,,,125,394
76453,00,0,891,310,20772,3097,6401,0.48383065146,10,53,,1411,1889,0.746956061408,1747,3515,5262,1477,369,848,1340,1935,7615
76454,00,0,706,,21198,3095,7068,0.437889077532,,,,2432,2891,0.841231407817,,,2705,3215,,,,2326,8622
1627856,00,0,4,0,32,2,4,0.5,0,0,0.0,0,0,0.0,1,8,9,2,2,2,1,7,4
203955,00,0,23,0,198,33,79,0.417721518987,7,23,0.304347826086,15,18,0.833333333333,3,15,18,18,7,0,17,8,88
76456,00,0,54,,,97,332,0.292168674698,,,,82,161,0.509316770186,,,,65,,,,184,276
76457,00,0,24,,160,29,81,0.358024691358,2,9,0.222222222222,8,14,0.571428571428,2,17,19,12,7,1,13,24,68
1641731,00,0,122,74,3662,451,1056,0.427083333333,127,409,0.310513447432,230,316,0.727848101265,147,403,550,309,135,89,212,276,1259
1641741,00,0,105,12,1538,231,575,0.401739130434,67,245,0.273469387755,176,224,0.785714285714,65,195,260,113,40,14,57,84,705
76458,00,0,789,,13723,2665,6122,0.435315256452,,,,1186,1552,0.764175257731,185,502,4756,1100,85,74,,2259,6516
76459,00,0,24,,317,42,103,0.407766990291,,,,17,21,0.809523809523,,,22,22,,,,44,101
1432,00,0,96,1,750,106,245,0.432653061224,2,3,0.666666666666,50,79,0.632911392405,65,75,140,27,20,23,47,110,264
202408,00,0,4,0,18,2,3,0.666666666666,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,1,4
202326,00,0,654,561,19509,4562,9924,0.459693671906,426,1288,0.330745341614,3252,4411,0.737247789616,1692,4972,6664,1979,874,742,2149,2421,12802
600003,00,0,924,,30165,6168,16468,0.374544571289,,,,4624,5756,0.803335649756,,,4786,6955,,,,2242,16960
203496,00,0,614,466,17331,2235,5469,0.408667032364,1263,3493,0.361580303464,904,1114,0.811490125673,552,2833,3385,884,938,578,861,1738,6637
76462,00,0,766,89,29565,5744,12499,0.459556764541,1,14,,2027,2590,0.782625482625,1574,5122,10444,2910,599,488,543,2920,13516
76463,00,0,7,0,78,13,37,0.351351351351,0,2,0.0,3,6,0.5,7,3,10,6,0,1,9,16,29
76464,00,0,73,,1685,239,568,0.420774647887,,,,95,135,0.703703703703,,,280,142,,,,149,573
76465,00,0,74,,813,122,296,0.412162162162,,,,98,192,0.510416666666,60,146,206,23,34,15,80,150,342
203459,00,0,381,113,9125,1226,2888,0.424515235457,617,1596,0.386591478696,384,462,0.831168831168,109,964,1073,434,223,104,285,764,3453
1628470,00,0,458,171,8913,1029,2277,0.451910408432,423,1196,0.353678929765,216,308,0.701298701298,576,1226,1802,476,234,255,294,930,2697
1544,00,0,252,92,3987,609,1393,0.437185929648,70,202,0.346534653465,366,444,0.824324324324,206,341,547,154,101,80,232,492,1654
76466,00,0,297,,5047,832,1864,0.44635193133,,,,367,617,0.594813614262,,,746,610,,,,692,2031
1642384,00,0,15,0,45,5,11,0.454545454545,1,5,0.2,2,4,0.5,1,7,8,1,1,2,1,2,13
2037,00,0,1327,433,38994,6752,16467,0.410032185583,2221,6379,0.348173694936,3694,4286,0.861875874941,466,2482,2948,4541,1179,271,2476,2008,19419
201621,00,0,2,0,22,3,10,0.3,1,4,0.25,2,2,1.0,1,3,4,1,1,0,0,2,9
202348,00,0,281,99,6843,1286,3130,0.410862619808,330,1041,0.317002881844,530,642,0.825545171339,153,550,703,883,196,23,529,437,3432
1628249,00,0,5,0,47,8,16,0.5,0,2,0.0,5,7,0.714285714285,6,6,12,6,2,0,1,3,21
76468,00,0,32,,172,12,43,0.279069767441,,,,7,16,0.4375,13,32,45,4,2,9,,23,31
76469,00,0,3,0,4,0,3,0.0,0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,2,0
76470,00,0,4,,,2,6,0.333333333333,,,,2,2,1.0,,,,0,,,,6,6
2343,00,0,21,0,154,26,68,0.382352941176,15,39,0.384615384615,12,13,0.923076923076,2,9,11,26,5,0,10,10,79
76471,00,0,418,22,8960,1315,3045,0.431855500821,19,106,,885,1065,0.830985915492,130,462,592,1335,366,21,640,589,3534
76472,00,0,31,0,264,34,71,0.478873239436,0,0,0.0,19,25,0.76,28,37,65,15,5,8,26,43,87
201159,00,0,113,10,1852,229,518,0.442084942084,12,52,0.230769230769,125,196,0.63775510204,84,192,276,201,59,8,137,148,595
76473,00,0,154,,1559,444,1407,0.315565031982,,,,464,657,0.706240487062,,,215,205,,,,557,1352
76474,00,0,82,1,495,40,108,0.37037037037,0,0,,19,43,0.441860465116,47,92,139,28,10,23,43,91,99
76475,00,0,4,,28,2,4,0.5,0,0,0.0,2,2,1.0,0,1,1,7,0,0,5,4,6
1506,00,0,659,88,11479,1491,3659,0.407488384804,429,1262,0.339936608557,1064,1236,0.860841423948,700,1949,2649,627,245,216,656,1094,4475
76476,00,0,21,0,128,6,24,0.25,0,0,0.0,14,25,0.56,9,21,30,1,2,3,6,38,26
76477,00,0,182,,3775,403,934,0.431477516059,,,,251,361,0.695290858725,,,1519,187,,,,376,1057
76478,00,0,45,0,354,64,112,0.571428571428,0,0,0.0,38,91,0.417582417582,35,47,82,22,12,7,19,58,166
76479,00,0,147,,,288,907,0.317530319735,,,,118,166,0.710843373493,,,,223,,,,220,694
180,00,0,477,6,5795,625,1449,0.431331953071,144,375,0.384,509,608,0.837171052631,136,366,502,999,181,20,428,597,1903
76481,00,0,15,,154,35,80,0.4375,,,,14,20,0.7,14,13,27,8,5,1,12,24,84
76482,00,0,58,0,357,45,122,0.368852459016,13,34,0.382352941176,17,24,0.708333333333,17,27,44,18,8,2,15,36,120
203109,00,0,812,436,20159,2590,6194,0.418146593477,1232,3546,0.347433728144,1103,1420,0.77676056338,558,2833,3391,1281,789,269,674,1633,7515
1630622,00,0,1,0,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1629633,00,0,144,43,2479,367,915,0.401092896174,92,333,0.276276276276,108,212,0.509433962264,127,275,402,173,100,54,136,239,934
76483,00,0,683,308,14516,2734,5506,0.496549219033,0,16,0.0,1061,1440,0.736805555555,1166,2659,3825,807,360,171,1152,2037,6529
187,00,0,1183,815,33894,8045,16628,0.483822468126,44,149,0.295302013422,3326,4711,0.706007217151,3183,5447,8630,2190,1255,650,2200,3836,19460
1907,00,0,199,23,3789,521,1359,0.383370125091,109,340,0.320588235294,230,317,0.725552050473,118,255,373,534,176,32,259,387,1381
76487,00,0,654,,22406,5116,11467,0.446149821226,,,,3394,4717,0.719525121899,159,714,6638,2625,115,45,,2431,13626
1630595,00,0,208,208,7014,1730,3879,0.445991234854,399,1177,0.338997451146,729,855,0.852631578947,159,962,1121,1530,215,125,794,582,4588
201967,00,0,715,195,14875,1772,3777,0.46915541435,216,626,0.345047923322,373,575,0.648695652173,804,1872,2676,506,459,336,352,1227,4133
76485,00,0,360,,3792,408,1004,0.406374501992,,,,196,308,0.636363636363,1,17,1324,221,2,2,,502,1012
203099,00,0,84,3,605,60,173,0.346820809248,19,62,0.306451612903,58,86,0.674418604651,6,50,56,39,21,2,32,72,197
1061,00,0,23,8,201,7,27,0.259259259259,0,0,0.0,0,2,0.0,17,21,38,2,3,11,5,40,14
76488,00,0,20,0,166,16,41,0.390243902439,0,0,0.0,26,36,0.722222222222,17,32,49,12,7,2,8,30,58
76489,00,0,12,,,4,15,0.266666666666,,,,2,3,0.666666666666,,,,0,,,,5,10
940,00,0,674,137,12419,1545,3263,0.473490652773,0,16,0.0,530,985,0.538071065989,1189,1983,3172,678,341,361,728,1535,3620
223,00,0,147,11,1614,157,354,0.443502824858,2,9,0.222222222222,78,105,0.742857142857,124,166,290,60,61,44,75,345,394
76492,00,0,123,,,159,403,0.394540942928,,,,284,367,0.773841961852,,,,149,,,,231,602
209,00,0,1083,99,23551,5090,11146,0.456666068544,1245,3098,0.401872175597,1245,1476,0.843495934959,599,2018,2617,1909,985,238,1299,1795,12670
2201,00,0,527,411,13112,2578,4734,0.544571187156,2,2,1.0,1662,2588,0.642194744976,947,1778,2725,287,155,384,1174,1562,6820
201191,00,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
688,00,0,667,269,13203,1094,2448,0.446895424836,79,265,0.298113207547,719,872,0.824541284403,198,847,1045,804,333,66,459,1523,2986
203552,00,0,550,224,12377,2007,4259,0.471237379666,945,2183,0.432890517636,517,599,0.863105175292,174,950,1124,1035,359,73,529,817,5476
201939,00,0,1026,1020,34976,8648,18356,0.471126607103,4058,9589,0.423193242256,4032,4424,0.911392405063,669,4150,4819,6540,1553,265,3187,2310,25386
687,00,0,14,0,48,5,16,0.3125,0,1,0.0,0,4,0.0,4,7,11,3,2,1,3,11,10
76505,00,0,130,,1858,184,469,0.392324093816,,,,64,87,0.735632183908,41,145,186,248,152,27,,239,432
1642359,00,0,18,0,111,10,31,0.322580645161,6,19,0.315789473684,4,6,0.666666666666,3,15,18,5,3,2,4,7,30
76496,00,0,14,,112,14,38,0.368421052631,,,,7,7,1.0,,,22,5,,,,16,35
76497,00,0,528,140,12170,2936,6460,0.454489164086,21,133,0.157894736842,1577,2025,0.778765432098,421,886,1307,1188,500,51,1025,1231,7470
2223,00,0,886,694,21645,2810,5393,0.521045800111,1,12,0.083333333333,1193,1689,0.706335109532,2289,4653,6942,465,437,1546,1271,2601,6814
76498,00,0,146,,,519,1833,0.283142389525,,,,370,530,0.698113207547,,,,340,,,,386,1408
956,00,0,987,771,24001,2784,5595,0.497587131367,2,16,0.125,1739,2779,0.625764663548,2723,4282,7005,817,330,1398,1435,2869,7309
76499,00,0,232,,4431,692,1418,0.488011283497,,,,169,226,0.747787610619,61,200,261,643,171,36,134,219,1553
76500,00,0,839,0,29502,6445,13317,0.483967860629,2,12,,2638,3382,0.780011827321,908,2337,5715,2846,661,303,630,2940,15530
1498,00,0,872,220,19673,2270,5109,0.444313955764,359,1154,0.311091854419,1724,2173,0.793373216751,219,1394,1613,2934,564,85,928,917,6623
1630700,00,0,196,103,4971,681,1442,0.472260748959,149,456,0.326754385964,143,233,0.613733905579,222,651,873,631,357,91,271,375,1654
2845,00,0,21,0,72,6,18,0.333333333333,1,2,0.5,0,0,0.0,7,11,18,4,2,0,6,7,13
1380,00,0,200,29,3547,553,1373,0.402767662053,152,481,0.316008316008,153,206,0.742718446601,183,257,440,312,102,61,211,298,1411
2605,00,0,548,146,11703,1772,3933,0.450546656496,103,439,0.234624145785,672,932,0.721030042918,521,1031,1552,966,509,137,644,882,4319
76502,00,0,11,,126,13,35,0.371428571428,,,,13,23,0.565217391304,10,24,34,6,3,11,,29,39
203584,00,0,339,20,5045,767,1914,0.400731452455,555,1404,0.395299145299,143,179,0.798882681564,74,372,446,185,100,21,187,429,2232
390,00,0,75,60,2331,331,754,0.43899204244,119,314,0.378980891719,176,223,0.789237668161,41,141,182,149,69,12,153,209,957
1642368,00,0,4,0,50,10,13,0.76923076923,0,0,0.0,4,5,0.8,6,15,21,2,1,5,2,9,24
76504,00,0,955,900,34151,8169,15121,0.540242047483,7,41,,6832,8351,0.818105616093,2207,3248,5455,2830,944,150,2503,2550,23177
76506,00,0,12,,90,3,18,0.166666666666,,,,5,9,0.555555555555,,,10,2,,,,29,11
76507,00,0,26,,,78,243,0.32098765432,,,,55,80,0.6875,,,,67,,,,67,211
212,00,0,110,25,1003,86,217,0.396313364055,0,0,0.0,61,107,0.570093457943,101,180,281,4,12,70,96,179,233
76509,00,0,47,,401,74,157,0.471337579617,,,,22,40,0.55,15,22,37,30,3,1,,48,170
1630268,00,0,7,0,26,2,7,0.285714285714,2,7,0.285714285714,3,3,1.0,1,0,1,1,0,1,1,1,9
76511,00,0,5,,34,3,15,0.2,,,,6,7,0.857142857142,,,7,6,,,,9,12
203540,00,0,55,1,446,77,186,0.413978494623,25,79,0.316455696202,9,11,0.818181818181,17,58,75,20,8,8,20,35,188
921,00,0,548,546,20029,3823,7189,0.531784671025,2,14,0.142857142857,2741,3670,0.746866485013,1207,4020,5227,2028,422,397,1511,1466,10389
1600,00,0,109,11,1584,201,451,0.445676274944,0,4,0.0,147,180,0.816666666666,111,195,306,64,46,24,92,172,549
201176,00,0,52,2,432,68,160,0.425,0,0,0.0,26,45,0.577777777777,31,65,96,14,9,18,22,58,162
76514,00,0,462,,8617,2292,6067,0.37778144058,,,,2010,2647,0.759350207782,,,980,2250,,,,1566,6594
203561,00,0,78,6,997,109,265,0.411320754716,10,44,0.227272727272,58,90,0.644444444444,76,116,192,58,42,15,64,151,286
203076,00,0,787,780,27115,7100,13589,0.522481418794,375,1269,0.295508274231,4403,5546,0.79390551749,2086,6329,8415,2009,1033,1815,1573,1840,18978
213,00,0,903,524,26084,3187,7120,0.44761235955,2,23,0.086956521739,2665,3668,0.72655398037,2323,4432,6755,1017,430,889,1346,2551,9041
76515,00,0,59,,,107,381,0.280839895013,,,,73,115,0.634782608695,,,,14,,,,136,287
1884,00,0,835,692,28594,4888,11951,0.409003430675,1332,4159,0.320269295503,2339,3292,0.710510328068,762,2421,3183,6025,1530,360,2308,2361,13447
76538,00,0,47,,,35,146,0.239726027397,,,,14,41,0.341463414634,,,,11,,,,92,84
76533,00,0,9,,41,6,28,0.214285714285,,,,4,6,0.666666666666,,,5,2,,,,5,16
76516,00,0,961,426,22302,2970,5820,0.51030927835,270,841,,1656,2001,0.827586206896,301,1437,1738,4709,756,146,1377,2139,7866
76517,00,0,68,3,374,40,126,0.31746031746,1,3,0.333333333333,50,68,0.735294117647,21,34,55,22,16,4,19,34,131
76518,00,0,415,32,5050,970,2152,0.450743494423,19,112,0.169642857142,255,346,0.736994219653,378,630,1008,309,127,74,334,634,2214
76519,00,0,144,,2653,506,1240,0.408064516129,,,,275,341,0.806451612903,2,9,219,319,2,0,,344,1287
905,00,0,1094,863,29603,3592,6779,0.529871662487,0,8,0.0,1522,2708,0.562038404726,3303,5302,8605,978,691,1270,1090,2878,8706
1627738,00,0,107,6,1299,200,334,0.598802395209,0,1,0.0,54,85,0.635294117647,105,241,346,47,21,61,43,177,454
76521,00,0,340,,8010,1130,2669,0.423379542899,,,,676,926,0.730021598272,402,1026,1991,529,139,149,,1076,2936
202334,00,0,722,106,13756,1773,3128,0.566815856777,0,4,0.0,745,1277,0.583398590446,1590,3026,4616,539,349,566,532,1749,4291
76522,00,0,286,,3711,579,1265,0.457707509881,,,,320,380,0.842105263157,182,392,800,295,76,16,,363,1478
1023,00,0,226,62,3935,402,1020,0.394117647058,156,443,0.352144469525,140,178,0.786516853932,79,361,440,396,167,29,267,344,1100
201175,00,0,514,121,10865,1614,3611,0.446967599003,10,55,0.181818181818,873,1247,0.700080192461,731,1505,2236,457,357,173,528,1238,4111
76523,00,0,44,,424,72,165,0.436363636363,0,0,,31,45,0.688888888888,29,43,72,16,14,8,26,74,175
93,00,0,685,149,15140,2108,4600,0.458260869565,728,1651,0.440944881889,639,763,0.8374836173,209,836,1045,1172,297,44,646,1011,5583
76524,00,0,3,,16,0,6,0.0,,,,2,2,1.0,,,4,1,,,,2,2
76525,00,0,597,,10027,1518,3291,0.461257976298,,,,961,1425,0.674385964912,198,380,3109,739,89,66,,1463,3997
76526,00,0,750,484,21200,3699,8258,0.447929280697,33,187,,2279,2777,0.82066978754,560,945,1505,3368,683,116,1398,1469,9710
1631098,00,0,112,11,1277,160,403,0.397022332506,38,139,0.273381294964,37,66,0.560606060606,38,137,175,71,43,24,37,123,395
2668,00,0,67,6,497,56,150,0.373333333333,23,70,0.328571428571,21,29,0.724137931034,49,66,115,19,17,5,21,70,156
707,00,0,230,37,3685,473,1071,0.441643323996,28,114,0.245614035087,287,438,0.655251141552,291,406,697,294,200,75,324,481,1261
76528,00,0,33,0,258,49,102,0.480392156862,1,10,0.1,28,34,0.823529411764,16,21,37,14,13,5,12,39,127
76529,00,0,190,,2572,431,1147,0.375762859633,,,,146,206,0.708737864077,228,588,816,164,66,22,,327,1008
76530,00,0,8,0,28,4,10,0.4,0,0,0.0,6,10,0.6,3,7,10,0,0,4,0,4,14
76531,00,0,204,,4298,840,1979,0.424456796361,,,,509,659,0.772382397572,,,470,365,,,,580,2189
76520,00,0,2,,10,1,5,0.2,0,0,0.0,1,5,0.2,2,2,4,0,0,1,0,0,3
200781,00,0,82,2,701,88,219,0.401826484018,0,1,0.0,41,56,0.732142857142,74,84,158,32,22,15,30,105,217
76532,00,0,150,,3202,545,1332,0.409159159159,,,,105,155,0.677419354838,,,248,424,,,,314,1195
1729,00,0,736,344,21926,3747,8410,0.445541022592,583,1614,0.361214374225,1835,2349,0.781183482332,566,1984,2550,2426,732,187,1606,1430,9912
76534,00,0,78,0,951,157,374,0.419786096256,2,8,,101,177,0.570621468926,56,83,139,53,43,11,66,115,417
1629056,00,0,228,24,3668,661,1525,0.43344262295,330,902,0.365853658536,166,201,0.825870646766,101,524,625,306,151,51,225,395,1818
426,00,0,480,275,10366,1202,2545,0.472298624754,3,19,0.157894736842,654,1081,0.604995374653,1106,1781,2887,273,183,149,518,1176,3061
76536,00,0,325,,5344,623,1651,0.377347062386,,,,312,449,0.694877505567,,,1397,231,,,,915,1558
1453,00,0,1033,682,28859,8118,15871,0.511498960367,157,577,,3128,3676,0.850924918389,889,2164,3053,3878,1280,133,2541,2454,19521
1631120,00,0,36,0,197,25,65,0.384615384615,9,32,0.28125,9,13,0.692307692307,6,26,32,34,8,4,19,11,68
76539,00,0,726,412,17235,3477,6079,0.57196907386,2,15,,1777,2593,0.685306594677,1125,3307,4432,917,345,1023,1621,2784,8733
1008,00,0,541,303,14859,2361,5175,0.456231884057,180,545,0.330275229357,1082,1262,0.85736925515,333,1003,1336,2997,618,29,1108,837,5984
76541,00,0,57,,776,141,300,0.47,1,5,0.2,33,48,0.6875,42,83,125,77,33,9,76,112,316
1626183,00,0,6,0,28,2,5,0.4,0,0,0.0,1,1,1.0,2,2,4,0,0,1,0,2,5
76542,00,0,6,0,30,7,15,0.466666666666,2,4,0.5,1,1,1.0,2,3,5,1,0,0,3,4,17
103,00,0,483,197,12213,2036,5017,0.405820211281,568,1646,0.345078979343,1277,1727,0.73943254198,578,1071,1649,713,532,291,717,1348,5917
201948,00,0,293,29,4132,567,1410,0.402127659574,188,535,0.351401869158,200,257,0.778210116731,143,621,764,212,116,117,204,480,1522
76543,00,0,328,22,5208,849,1730,0.490751445086,2,17,0.117647058823,525,771,0.68093385214,321,523,844,672,191,53,429,607,2225
1630620,00,0,4,0,24,5,12,0.416666666666,3,10,0.3,2,2,1.0,1,5,6,1,0,1,0,2,15
201986,00,0,119,9,1414,169,394,0.428934010152,49,135,0.362962962962,66,79,0.835443037974,37,174,211,203,63,12,116,135,453
76545,00,0,875,,31202,5722,13249,0.431881651445,,,,2609,3730,0.69946380697,134,623,9618,2497,67,39,,2801,14053
692,00,0,587,253,9838,1118,2207,0.506570004531,0,2,0.0,579,932,0.621244635193,1025,1463,2488,339,390,301,550,1789,2815
76551,00,0,17,,132,20,42,0.47619047619,,,,24,35,0.685714285714,,,31,14,,,,47,64
201942,00,0,1187,1175,41227,9064,19315,0.469272586073,615,2047,0.300439667806,6549,7778,0.84199022885,835,4373,5208,4869,1170,393,2379,2659,25292
76562,00,0,5,,,6,25,0.24,,,,5,7,0.714285714285,,,18,9,,,,6,17
76544,00,0,7,,48,2,11,0.181818181818,1,1,1.0,5,7,0.714285714285,2,4,6,6,0,0,3,3,10
1630466,00,0,17,0,267,40,81,0.493827160493,4,19,0.210526315789,18,22,0.818181818181,17,29,46,29,9,0,8,11,102
203473,00,0,515,210,8897,1287,2445,0.526380368098,187,557,0.335727109515,494,676,0.730769230769,784,2186,2970,358,258,409,496,1290,3255
76546,00,0,190,,3092,575,1429,0.402379286214,,,,398,501,0.794411177644,,,907,132,,,,385,1548
143,00,0,402,65,7302,1082,2632,0.411094224924,328,867,0.378316032295,743,954,0.778825995807,144,444,588,1034,213,36,617,830,3235
76548,00,0,10,,,6,15,0.4,,,,2,6,0.333333333333,,,,0,,,,8,14
1626155,00,0,201,8,3097,451,944,0.477754237288,89,309,0.288025889967,103,170,0.605882352941,191,416,607,160,101,37,98,201,1094
219,00,0,771,370,19203,2863,6031,0.474713977781,243,677,0.35893648449,1069,1273,0.839748625294,284,1526,1810,2484,576,65,820,1466,7038
1627098,00,0,127,5,2261,254,673,0.377414561664,72,234,0.307692307692,149,185,0.805405405405,19,204,223,356,74,7,161,194,729
183,00,0,413,204,10003,1847,3499,0.527865104315,2,14,0.142857142857,840,1215,0.691358024691,853,1711,2564,440,320,355,822,1297,4536
2568,00,0,507,170,11582,1472,3669,0.401199236849,678,1856,0.365301724137,493,650,0.758461538461,287,1528,1815,887,461,88,509,827,4115
1629116,00,0,2,0,14,1,5,0.2,0,0,0.0,1,2,0.5,2,2,4,0,1,0,0,2,3
960,00,0,545,103,11703,1874,4593,0.408012192466,472,1376,0.343023255813,737,958,0.769311064718,349,1002,1351,1024,447,77,573,862,4957
203521,00,0,479,93,9287,894,2323,0.38484718037,409,1127,0.362910381543,313,375,0.834666666666,168,643,811,1690,213,21,562,865,2510
76552,00,0,31,0,74,14,42,0.333333333333,0,4,0.0,8,10,0.8,8,15,23,5,1,0,7,15,36
76553,00,0,206,0,3192,397,865,0.458959537572,0,3,0.0,182,314,0.579617834394,338,467,805,106,72,49,252,524,976
725,00,0,20,0,107,21,42,0.5,1,3,0.333333333333,16,21,0.761904761904,2,7,9,9,6,1,13,12,59
76555,00,0,315,,5720,591,1453,0.406744666207,,,,392,593,0.661045531197,,,1125,711,,,,602,1574
2736,00,0,902,828,30940,5130,11257,0.455716443102,658,1982,0.331987891019,2443,3175,0.769448818897,1462,4006,5468,2042,880,444,1459,1499,13361
76556,00,0,95,3,1244,109,254,0.429133858267,3,10,0.3,47,73,0.643835616438,104,182,286,93,74,17,69,191,268
76557,00,0,1,,9,2,5,0.4,,,,1,1,1.0,,,4,0,,,,3,5
1642484,00,0,11,0,70,11,33,0.333333333333,6,21,0.285714285714,2,2,1.0,2,10,12,14,7,2,5,7,30
76558,00,0,45,,700,103,256,0.40234375,,,,33,47,0.702127659574,81,137,218,33,14,16,,100,239
76559,00,0,107,,1005,215,513,0.41910331384,,,,88,112,0.785714285714,20,66,86,71,34,5,,69,518
1629094,00,0,11,0,67,16,33,0.484848484848,10,20,0.5,4,5,0.8,8,5,13,1,0,1,3,9,46
76560,00,0,19,,93,6,36,0.166666666666,,,,9,20,0.45,,,21,15,,,,17,21
76561,00,0,210,,4025,560,1532,0.365535248041,,,,376,507,0.741617357001,,,449,446,,,,337,1496
76568,00,0,312,,7859,1268,3052,0.415465268676,,,,461,511,0.902152641878,128,482,610,1594,190,14,93,656,2997
1628978,00,0,416,200,10612,1583,3710,0.426684636118,917,2415,0.379710144927,386,500,0.772,378,1405,1783,1199,495,112,596,745,4469
1631217,00,0,104,9,1500,201,346,0.580924855491,1,8,0.125,88,146,0.602739726027,233,279,512,64,58,49,72,128,491
1629603,00,0,55,6,529,69,143,0.482517482517,8,35,0.228571428571,23,33,0.696969696969,34,93,127,20,16,24,23,77,169
1760,00,0,82,0,686,103,277,0.371841155234,8,42,0.190476190476,39,58,0.672413793103,45,88,133,63,21,11,35,51,253
1627767,00,0,183,3,2184,401,673,0.595839524517,2,7,0.285714285714,154,199,0.773869346733,179,580,759,78,56,73,117,273,958
1628977,00,0,265,44,4917,908,1834,0.495092693565,76,277,0.274368231046,380,610,0.622950819672,269,740,1009,283,225,76,280,580,2272
2564,00,0,1064,564,28772,3805,7711,0.493450914278,475,1413,0.336164189667,1054,1470,0.717006802721,1258,3376,4634,3684,648,510,1897,2269,9139
200821,00,0,187,56,2613,233,653,0.356814701378,122,405,0.301234567901,67,103,0.650485436893,77,181,258,122,52,16,72,276,655
200799,00,0,6,0,17,1,4,0.25,0,1,0.0,3,5,0.6,2,0,2,1,0,0,0,0,5
1641711,00,0,114,71,2855,454,1092,0.41575091575,202,567,0.356261022927,177,206,0.85922330097,71,254,325,166,82,12,133,207,1287
2424,00,0,300,57,4619,608,1517,0.400791034937,179,525,0.340952380952,350,421,0.831353919239,75,330,405,752,164,11,324,514,1745
76563,00,0,23,,175,15,41,0.365853658536,,,,15,24,0.625,3,2,5,19,3,1,,30,45
1722,00,0,212,206,7493,1219,2824,0.431657223796,288,717,0.401673640167,531,677,0.78434268833,178,431,609,553,213,85,407,551,3257
76564,00,0,321,,5345,854,1818,0.469746974697,,,,254,341,0.74486803519,563,1012,1575,346,129,60,40,609,1962
76565,00,0,45,,440,40,136,0.294117647058,,,,47,69,0.681159420289,,,81,50,,,,79,127
101143,00,0,179,21,2660,298,768,0.388020833333,164,465,0.352688172043,94,111,0.846846846846,39,204,243,432,76,9,99,200,854
